fetched_at,event_id,sport_key,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market,outcome_name,outcome_type,point,price_american,price_decimal,implied_probability,bookmaker_overround,no_vig_probability,link
2026-06-23T16:31:58.281970+00:00,760472,espn:fifa.world,2026-06-25T23:00Z,Tunisia,Netherlands,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Netherlands,away_win,,-750.0,1.1333333333333333,0.8823529411764706,1.0434640522875815,0.8455997494519262,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206878%3Foutcomes%3D0ML84944374_3
2026-06-23T16:31:58.281970+00:00,760472,espn:fifa.world,2026-06-25T23:00Z,Tunisia,Netherlands,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,Tunisia,home_spread,2.5,-135.0,1.7407407407407407,0.574468085106383,1.050658561296859,0.5467695274831245,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206878%3Foutcomes%3D0HC84944634P250_1
2026-06-23T16:31:58.281970+00:00,760472,espn:fifa.world,2026-06-25T23:00Z,Tunisia,Netherlands,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,Netherlands,away_spread,-2.5,110.0,2.1,0.47619047619047616,1.050658561296859,0.4532304725168756,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206878%3Foutcomes%3D0HC84944634N250_3
2026-06-23T16:31:58.281970+00:00,760472,espn:fifa.world,2026-06-25T23:00Z,Tunisia,Netherlands,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Over,over,3.5,115.0,2.15,0.46511627906976744,1.056953013763645,0.4400538841490795,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206878%3Foutcomes%3D0OU84944629O350_1
2026-06-23T16:31:58.281970+00:00,760472,espn:fifa.world,2026-06-25T23:00Z,Tunisia,Netherlands,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Under,under,3.5,-145.0,1.6896551724137931,0.5918367346938775,1.056953013763645,0.5599461158509206,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206878%3Foutcomes%3D0OU84944629U350_3
2026-06-23T16:31:58.281970+00:00,760469,espn:fifa.world,2026-06-26T02:00Z,Paraguay,Australia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Paraguay,home_win,,195.0,2.95,0.3389830508474576,1.0466930623549375,0.3238609894717227,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206879%3Foutcomes%3D0ML84944381_1
2026-06-23T16:31:58.281970+00:00,760469,espn:fifa.world,2026-06-26T02:00Z,Paraguay,Australia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Draw,draw,,120.0,2.2,0.45454545454545453,1.0466930623549375,0.43426814497344635,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206879%3Foutcomes%3D0ML84944381_2
2026-06-23T16:31:58.281970+00:00,760469,espn:fifa.world,2026-06-26T02:00Z,Paraguay,Australia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Australia,away_win,,295.0,3.95,0.2531645569620253,1.0466930623549375,0.24187086555483084,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206879%3Foutcomes%3D0ML84944381_3
2026-06-23T16:31:58.281970+00:00,760469,espn:fifa.world,2026-06-26T02:00Z,Paraguay,Australia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,Paraguay,home_spread,-0.5,180.0,2.8,0.35714285714285715,1.0541125541125542,0.3388090349075975,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206879%3Foutcomes%3D0HC84944559N50_1
2026-06-23T16:31:58.281970+00:00,760469,espn:fifa.world,2026-06-26T02:00Z,Paraguay,Australia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,Australia,away_spread,0.5,-230.0,1.434782608695652,0.696969696969697,1.0541125541125542,0.6611909650924025,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206879%3Foutcomes%3D0HC84944559P50_3
2026-06-23T16:31:58.281970+00:00,760469,espn:fifa.world,2026-06-26T02:00Z,Paraguay,Australia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Over,over,1.5,-160.0,1.625,0.6153846153846154,1.0598290598290598,0.5806451612903226,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206879%3Foutcomes%3D0OU84944554O150_1
2026-06-23T16:31:58.281970+00:00,760469,espn:fifa.world,2026-06-26T02:00Z,Paraguay,Australia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Under,under,1.5,125.0,2.25,0.4444444444444444,1.0598290598290598,0.4193548387096774,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206879%3Foutcomes%3D0OU84944554U150_3
2026-06-23T16:31:58.281970+00:00,760470,espn:fifa.world,2026-06-26T02:00Z,Türkiye,USA,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Türkiye,home_win,,255.0,3.55,0.28169014084507044,1.04388526279629,0.269847799259564,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206880%3Foutcomes%3D0ML84944377_1
2026-06-23T16:31:58.281970+00:00,760470,espn:fifa.world,2026-06-26T02:00Z,Türkiye,USA,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Draw,draw,,300.0,4.0,0.25,1.04388526279629,0.239489921842863,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206880%3Foutcomes%3D0ML84944377_2
2026-06-23T16:31:58.281970+00:00,760470,espn:fifa.world,2026-06-26T02:00Z,Türkiye,USA,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,USA,away_win,,-105.0,1.9523809523809523,0.5121951219512195,1.04388526279629,0.49066227889757297,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206880%3Foutcomes%3D0ML84944377_3
2026-06-23T16:31:58.281970+00:00,760470,espn:fifa.world,2026-06-26T02:00Z,Türkiye,USA,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,Türkiye,home_spread,0.5,-115.0,1.8695652173913042,0.5348837209302326,1.0586932447397563,0.5052301255230126,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206880%3Foutcomes%3D0HC84944684P50_1
2026-06-23T16:31:58.281970+00:00,760470,espn:fifa.world,2026-06-26T02:00Z,Türkiye,USA,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,USA,away_spread,-0.5,-110.0,1.9090909090909092,0.5238095238095238,1.0586932447397563,0.4947698744769875,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206880%3Foutcomes%3D0HC84944684N50_3
2026-06-23T16:31:58.281970+00:00,760470,espn:fifa.world,2026-06-26T02:00Z,Türkiye,USA,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Over,over,2.5,-140.0,1.7142857142857144,0.5833333333333333,1.0595238095238093,0.550561797752809,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206880%3Foutcomes%3D0OU84944679O250_1
2026-06-23T16:31:58.281970+00:00,760470,espn:fifa.world,2026-06-26T02:00Z,Türkiye,USA,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Under,under,2.5,110.0,2.1,0.47619047619047616,1.0595238095238093,0.44943820224719105,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206880%3Foutcomes%3D0OU84944679U250_3
2026-06-23T16:31:58.281970+00:00,760475,espn:fifa.world,2026-06-26T19:00Z,Norway,France,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Norway,home_win,,400.0,5.0,0.2,1.0479427549194993,0.19085011949470806,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206882%3Foutcomes%3D0ML84944379_1
2026-06-23T16:31:58.281970+00:00,760475,espn:fifa.world,2026-06-26T19:00Z,Norway,France,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Draw,draw,,330.0,4.3,0.23255813953488372,1.0479427549194993,0.22191874359849775,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206882%3Foutcomes%3D0ML84944379_2
2026-06-23T16:31:58.281970+00:00,760475,espn:fifa.world,2026-06-26T19:00Z,Norway,France,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,France,away_win,,-160.0,1.625,0.6153846153846154,1.0479427549194993,0.5872311369067941,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206882%3Foutcomes%3D0ML84944379_3
2026-06-23T16:31:58.281970+00:00,760475,espn:fifa.world,2026-06-26T19:00Z,Norway,France,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,Norway,home_spread,0.5,135.0,2.35,0.425531914893617,1.0551615445232465,0.40328603435399557,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206882%3Foutcomes%3D0HC84944817P50_1
2026-06-23T16:31:58.281970+00:00,760475,espn:fifa.world,2026-06-26T19:00Z,Norway,France,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,France,away_spread,-0.5,-170.0,1.5882352941176472,0.6296296296296295,1.0551615445232465,0.5967139656460044,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206882%3Foutcomes%3D0HC84944817N50_3
2026-06-23T16:31:58.281970+00:00,760475,espn:fifa.world,2026-06-26T19:00Z,Norway,France,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Over,over,2.5,-150.0,1.6666666666666665,0.6000000000000001,1.0545454545454547,0.5689655172413793,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206882%3Foutcomes%3D0OU84944806O250_1
2026-06-23T16:31:58.281970+00:00,760475,espn:fifa.world,2026-06-26T19:00Z,Norway,France,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Under,under,2.5,120.0,2.2,0.45454545454545453,1.0545454545454547,0.4310344827586206,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206882%3Foutcomes%3D0OU84944806U250_3
2026-06-23T16:31:58.281970+00:00,760474,espn:fifa.world,2026-06-26T19:00Z,Senegal,Iraq,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Senegal,home_win,,-425.0,1.2352941176470589,0.8095238095238095,1.0467032967032968,0.773403324584427,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206881%3Foutcomes%3D0ML84944384_1
2026-06-23T16:31:58.281970+00:00,760474,espn:fifa.world,2026-06-26T19:00Z,Senegal,Iraq,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Draw,draw,,550.0,6.5,0.15384615384615385,1.0467032967032968,0.14698162729658792,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206881%3Foutcomes%3D0ML84944384_2
2026-06-23T16:31:58.281970+00:00,760474,espn:fifa.world,2026-06-26T19:00Z,Senegal,Iraq,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Iraq,away_win,,1100.0,12.0,0.08333333333333333,1.0467032967032968,0.07961504811898512,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206881%3Foutcomes%3D0ML84944384_3
2026-06-23T16:31:58.281970+00:00,760474,espn:fifa.world,2026-06-26T19:00Z,Senegal,Iraq,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,Senegal,home_spread,-1.5,-150.0,1.6666666666666665,0.6000000000000001,1.0545454545454547,0.5689655172413793,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206881%3Foutcomes%3D0HC84944598N150_1
2026-06-23T16:31:58.281970+00:00,760474,espn:fifa.world,2026-06-26T19:00Z,Senegal,Iraq,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,Iraq,away_spread,1.5,120.0,2.2,0.45454545454545453,1.0545454545454547,0.4310344827586206,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206881%3Foutcomes%3D0HC84944598P150_3
2026-06-23T16:31:58.281970+00:00,760474,espn:fifa.world,2026-06-26T19:00Z,Senegal,Iraq,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Over,over,3.5,135.0,2.35,0.425531914893617,1.0551615445232465,0.40328603435399557,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206881%3Foutcomes%3D0OU84944585O350_1
2026-06-23T16:31:58.281970+00:00,760474,espn:fifa.world,2026-06-26T19:00Z,Senegal,Iraq,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Under,under,3.5,-170.0,1.5882352941176472,0.6296296296296295,1.0551615445232465,0.5967139656460044,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206881%3Foutcomes%3D0OU84944585U350_3
2026-06-23T16:31:58.281970+00:00,760478,espn:fifa.world,2026-06-27T00:00Z,Cabo Verde,Saudi Arabia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Cabo Verde,home_win,,145.0,2.45,0.4081632653061224,1.0370013886173481,0.39359953591801217,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206884%3Foutcomes%3D0ML84944382_1
2026-06-23T16:31:58.281970+00:00,760478,espn:fifa.world,2026-06-27T00:00Z,Cabo Verde,Saudi Arabia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Draw,draw,,245.0,3.45,0.2898550724637681,1.0370013886173481,0.2795127139127913,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206884%3Foutcomes%3D0ML84944382_2
2026-06-23T16:31:58.281970+00:00,760478,espn:fifa.world,2026-06-27T00:00Z,Cabo Verde,Saudi Arabia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Saudi Arabia,away_win,,195.0,2.95,0.3389830508474576,1.0370013886173481,0.3268877501691966,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206884%3Foutcomes%3D0ML84944382_3
2026-06-23T16:31:58.281970+00:00,760478,espn:fifa.world,2026-06-27T00:00Z,Cabo Verde,Saudi Arabia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,Cabo Verde,home_spread,-0.5,135.0,2.35,0.425531914893617,1.0551615445232465,0.40328603435399557,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206884%3Foutcomes%3D0HC84944587N50_1
2026-06-23T16:31:58.281970+00:00,760478,espn:fifa.world,2026-06-27T00:00Z,Cabo Verde,Saudi Arabia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,Saudi Arabia,away_spread,0.5,-170.0,1.5882352941176472,0.6296296296296295,1.0551615445232465,0.5967139656460044,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206884%3Foutcomes%3D0HC84944587P50_3
2026-06-23T16:31:58.281970+00:00,760478,espn:fifa.world,2026-06-27T00:00Z,Cabo Verde,Saudi Arabia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Over,over,2.5,-105.0,1.9523809523809523,0.5121951219512195,1.057649667405765,0.48427672955974843,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206884%3Foutcomes%3D0OU84944572O250_1
2026-06-23T16:31:58.281970+00:00,760478,espn:fifa.world,2026-06-27T00:00Z,Cabo Verde,Saudi Arabia,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Under,under,2.5,-120.0,1.8333333333333335,0.5454545454545454,1.057649667405765,0.5157232704402516,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206884%3Foutcomes%3D0OU84944572U250_3
2026-06-23T16:31:58.281970+00:00,760479,espn:fifa.world,2026-06-27T00:00Z,Uruguay,Spain,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Uruguay,home_win,,600.0,7.0,0.14285714285714285,1.0476190476190474,0.13636363636363638,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206883%3Foutcomes%3D0ML84944380_1
2026-06-23T16:31:58.281970+00:00,760479,espn:fifa.world,2026-06-27T00:00Z,Uruguay,Spain,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Draw,draw,,320.0,4.2,0.23809523809523808,1.0476190476190474,0.2272727272727273,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206883%3Foutcomes%3D0ML84944380_2
2026-06-23T16:31:58.281970+00:00,760479,espn:fifa.world,2026-06-27T00:00Z,Uruguay,Spain,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,h2h,Spain,away_win,,-200.0,1.5,0.6666666666666666,1.0476190476190474,0.6363636363636365,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206883%3Foutcomes%3D0ML84944380_3
2026-06-23T16:31:58.281970+00:00,760479,espn:fifa.world,2026-06-27T00:00Z,Uruguay,Spain,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,Uruguay,home_spread,1.5,-185.0,1.5405405405405406,0.6491228070175439,1.0572860723236663,0.6139519133084999,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206883%3Foutcomes%3D0HC84944659P150_1
2026-06-23T16:31:58.281970+00:00,760479,espn:fifa.world,2026-06-27T00:00Z,Uruguay,Spain,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,spreads,Spain,away_spread,-1.5,145.0,2.45,0.4081632653061224,1.0572860723236663,0.3860480866915001,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206883%3Foutcomes%3D0HC84944659N150_3
2026-06-23T16:31:58.281970+00:00,760479,espn:fifa.world,2026-06-27T00:00Z,Uruguay,Spain,draftkings,DraftKings,2026-06-23T16:31:58.281970+00:00,totals,Over,over,2.5,-120.0,1.8333333333333335,0.5454545454545454,1.057649667405765,0.5157232704402516,https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F34206883%3Foutcomes%3D0OU84944654O250_1
