team,rating,matches,recent_matches,recent_points_per_match,recent_goals_for,recent_goals_against,recent_result_weight,weighted_recent_points_per_match,weighted_recent_goals_for,weighted_recent_goals_against,weighted_recent_goal_diff,report_matches,xg_for_2026,xg_against_2026,attempts_for_2026,attempts_against_2026,on_target_for_2026,on_target_against_2026,possession_pct_2026,statsbomb_matches,statsbomb_xg_for,statsbomb_xg_against,statsbomb_shots_for,statsbomb_shots_against,statsbomb_on_target_for,xg_for_2026_shrunk,xg_against_2026_shrunk,statsbomb_xg_for_shrunk,statsbomb_xg_against_shrunk
Myanmar,1212.0765402113707,512,12,1.1666666666666667,1.5,2.3333333333333335,10.605482824698209,1.0215813823377953,1.40988796359088,2.5022300748869144,-1.0923421112960345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Bangladesh,1209.864835627676,305,12,1.3333333333333333,1.1666666666666667,1.25,11.12226581772122,1.2216518058389598,0.9934926885695541,1.476022163946247,-0.482529475376693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Barbados,1203.6238910120992,302,12,1.0,1.9166666666666667,2.0833333333333335,8.966504357672939,0.841734405554031,1.554423158488613,2.3725249719143817,-0.8181018134257687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Tonga,1200.204160114511,68,12,0.5,1.25,4.25,1.6493980187953277,0.8039611722973686,1.4989052200213597,2.743867591267506,-1.2449623712461466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Antigua and Barbuda,1193.6948062172369,231,12,0.25,0.3333333333333333,2.0,6.157622811912841,0.44946069198749306,0.574320337703219,2.23669936411214,-1.6623790264089213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Pakistan,1189.4250647212564,251,12,0.9166666666666666,0.6666666666666666,2.0833333333333335,7.958001541883119,1.287198329663431,0.9565056216657913,1.546046712077228,-0.5895410904114369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Gibraltar,1186.2018208737084,159,12,0.5,0.9166666666666666,2.6666666666666665,12.484879216559673,0.7714241272444557,0.9165859942026803,2.336252480273075,-1.4196664860703947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Nepal,1182.0718332069034,268,12,0.8333333333333334,0.75,1.4166666666666667,9.081636092143912,0.7929307319772632,0.6431278637071514,1.6060956681933196,-0.9629678044861683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Cambodia,1173.6955260899902,295,12,1.1666666666666667,1.6666666666666667,1.6666666666666667,9.083123331482728,1.2868080354672657,1.6040499165131943,1.4483649054005383,0.15568501111265592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Taiwan,1162.6447819821155,245,12,0.5,1.25,2.9166666666666665,6.962389208511324,0.5574027636734722,1.154334481182853,2.844031574117039,-1.6896970929341864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Cayman Islands,1150.6931293223408,119,12,0.9166666666666666,0.9166666666666666,2.0833333333333335,8.094931669827556,1.0834789248379018,1.0335448905306117,1.9626702519844146,-0.9291253614538028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Northern Mariana Islands,1148.2717912515081,30,12,0.6666666666666666,0.9166666666666666,4.333333333333333,1.0802745238641114,1.2283767829894545,1.5304244511828677,3.4806518598013136,-1.9502274086184461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Andorra,1148.0882493402567,229,12,0.5,0.4166666666666667,1.75,15.112077196174807,0.5046952904083201,0.3760675354458369,1.6255722140990516,-1.2495046786532147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
British Virgin Islands,1145.1741977494348,123,12,1.1666666666666667,1.5,1.5833333333333333,9.843309046894053,1.1799744507623968,1.4156941462855348,1.6455098028665365,-0.2298156565810016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Turks and Caicos Islands,1136.775263239622,52,12,0.8333333333333334,0.8333333333333334,2.0,3.919167285306154,1.1803840986161536,1.1305713505954644,2.124048869741563,-0.9934775191460987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Somalia,1133.292495320884,124,12,0.5,0.5,1.8333333333333333,6.085524955189893,0.5259141501836262,0.39657162413007563,1.7379766971128097,-1.3414050729827338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Alderney,1131.8262024005617,135,12,0.5,0.8333333333333334,3.0833333333333335,0.15040652873574642,0.18834550902333214,0.6552268958248176,3.725149509426061,-3.069922613601243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Djibouti,1119.3072139710796,111,12,0.25,0.5,2.5,5.80650228566146,0.2541559339050827,0.5313832495897314,2.7898611328590803,-2.2584778832693493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Sri Lanka,1114.6503668676444,251,12,1.4166666666666667,0.8333333333333334,1.25,8.332563595801734,1.131739808492019,0.7722687709901677,1.3921858537621108,-0.6199170827719432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
United States Virgin Islands,1112.2272844724748,78,12,0.8333333333333334,1.4166666666666667,2.1666666666666665,5.486420996122876,1.0355336016598164,1.6758056884804708,2.0146376227994818,-0.33883193431901104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Mongolia,1102.0432833239972,103,12,0.5,0.4166666666666667,2.1666666666666665,4.850585806359227,0.4088706788304002,0.35835456750029454,2.5334928016677063,-2.175138234167412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Maldives,1098.2899084444423,233,12,0.3333333333333333,0.5833333333333334,2.0833333333333335,8.974986517448922,0.5806078946471529,0.6364904608694402,1.8685296473226372,-1.232039186453197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Guam,1098.1867688722914,123,12,0.5833333333333334,1.25,2.5833333333333335,5.145203451472108,0.7232845229021773,1.6231277674211253,3.414191050970243,-1.7910632835491176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Seychelles,1076.4325316579266,176,12,0.0,0.16666666666666666,4.583333333333333,5.543656356467773,0.137407462653695,0.22789110920205266,4.296573638389346,-4.068682529187293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Laos,1058.4079833784378,224,12,0.5,1.0833333333333333,2.75,6.560680679342876,0.5069097973387922,0.911300782149639,2.6877160849824313,-1.7764153028327927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Bahamas,1049.856226221093,67,12,0.3333333333333333,1.0833333333333333,3.9166666666666665,6.962016864085261,0.2746798317203828,0.8871479098859586,3.6317640165667444,-2.744616106680786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
American Samoa,1044.345681059873,55,12,0.08333333333333333,0.5,6.666666666666667,2.601202594600834,0.00429866910300378,0.7592351312479683,5.7049747826137835,-4.945739651365815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Liechtenstein,1031.8372617883556,259,12,0.25,0.25,3.3333333333333335,14.058895536352223,0.32633290259157377,0.28860912335170935,2.7106345516190413,-2.4220254282673324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Brunei,1024.0609153849919,137,12,1.0833333333333333,0.6666666666666666,2.0,6.7590817745773295,0.8748098502009801,0.6384134711524752,2.8425416220686253,-2.2041281509161506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Timor-Leste,1023.2708216494102,86,12,0.5833333333333334,0.5833333333333334,2.9166666666666665,6.453505327234375,0.5732689809843892,0.6955800665066668,2.9441114880319033,-2.2485314215252363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Anguilla,1016.059259975395,91,12,0.75,0.8333333333333334,2.4166666666666665,7.858787376009795,0.7282568230784635,0.748953804195551,2.8907239902790085,-2.1417701860834573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Macau,977.4041219502695,148,12,0.08333333333333333,0.25,2.5833333333333335,3.798149485465905,0.05597329952097017,0.3590319257797803,3.3403588187017808,-2.981326892922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Bhutan,966.8071217258573,110,12,0.5833333333333334,0.4166666666666667,2.5,6.1525175663691325,0.3649063744366326,0.375097893973394,2.8995827006034496,-2.524484806630056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
San Marino,963.8640534899602,225,12,0.08333333333333333,0.4166666666666667,3.5,14.13962510564735,0.23547290994864403,0.49317652725574623,2.915429431952843,-2.422252904697096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
